session_id,target_item_id,target_rank,session_length,item_train_count,item_is_head,hit_at_k
14063,3754,-1,49,88.0,0,False
14064,3160,-1,49,428.0,1,False
14065,1018,-1,49,33.0,0,False
14087,818,-1,49,60.0,0,False
14088,1884,-1,47,94.0,0,False
14089,2111,-1,29,81.0,0,False
14090,1333,-1,49,232.0,1,False
14091,1358,-1,6,357.0,1,False
14092,490,-1,12,61.0,0,False
14093,2640,-1,17,372.0,1,False
14094,913,-1,1,362.0,1,False
14095,2915,-1,9,236.0,1,False
14096,2797,-1,2,475.0,1,False
14098,1373,-1,49,195.0,1,False
14099,1479,-1,49,168.0,1,False
14100,858,-1,4,686.0,1,False
14101,368,-1,10,220.0,1,False
14102,3504,-1,49,179.0,1,False
14103,2155,-1,49,71.0,0,False
14104,2022,-1,49,80.0,0,False
14105,2018,-1,39,219.0,1,False
14106,2398,-1,40,118.0,0,False
14107,3043,-1,47,18.0,0,False
14108,705,-1,44,11.0,0,False
14109,3481,-1,6,527.0,1,False
14110,2353,-1,20,264.0,1,False
14111,2801,-1,11,26.0,0,False
14112,1635,-1,1,150.0,1,False
14113,3593,-1,1,137.0,0,False
14114,3615,-1,1,130.0,0,False
14115,1827,-1,1,23.0,0,False
14116,725,-1,1,23.0,0,False
14117,3117,-1,1,31.0,0,False
14118,3754,-1,2,88.0,0,False
14119,11,-1,1,322.0,1,False
14120,1746,-1,3,16.0,0,False
14121,1901,-1,1,3.0,0,False
14122,2841,-1,15,198.0,1,False
14123,1826,-1,49,14.0,0,False
14134,1387,-1,49,545.0,1,False
14135,653,-1,5,174.0,1,False
14136,3593,-1,4,137.0,0,False
14140,780,-1,15,594.0,1,False
14141,3281,-1,16,14.0,0,False
14179,1839,-1,49,31.0,0,False
14180,423,-1,49,59.0,0,False
14181,3435,-1,6,181.0,1,False
14182,3746,-1,3,29.0,0,False
14183,1207,-1,10,304.0,1,False
14184,47,-1,49,417.0,1,False
14185,2906,-1,49,110.0,0,False
14186,3740,-1,1,158.0,1,False
14187,2028,-1,49,796.0,1,False
14201,1012,-1,36,92.0,0,False
14210,3730,-1,11,142.0,1,False
14211,3809,-1,4,270.0,1,False
14212,111,-1,49,391.0,1,False
14213,1380,-1,2,295.0,1,False
14221,1240,-1,30,621.0,1,False
14224,3767,-1,49,33.0,0,False
14225,861,-1,49,69.0,0,False
14226,1623,-1,43,42.0,0,False
14227,2253,-1,24,149.0,1,False
14228,3703,-1,6,262.0,1,False
14229,1993,-1,4,28.0,0,False
14233,3175,-1,14,608.0,1,False
14234,2966,-1,10,141.0,1,False
14235,3948,-1,20,336.0,1,False
14236,527,-1,5,738.0,1,False
14237,1097,-1,49,752.0,1,False
14238,1225,-1,49,415.0,1,False
14239,3927,-1,49,109.0,0,False
14240,3468,-1,49,139.0,1,False
14245,497,-1,49,176.0,1,False
14267,2794,-1,4,122.0,0,False
14268,593,7,2,837.0,1,True
14269,260,3,1,927.0,1,True
14270,2340,-1,49,114.0,0,False
14271,1196,6,5,861.0,1,True
14272,1958,-1,49,145.0,1,False
14274,1183,-1,49,335.0,1,False
14275,3538,-1,5,68.0,0,False
14276,337,-1,49,201.0,1,False
14277,1097,-1,49,752.0,1,False
14278,2252,-1,39,52.0,0,False
14279,3785,-1,16,264.0,1,False
14280,3948,-1,2,336.0,1,False
14299,3738,-1,14,16.0,0,False
14300,2987,-1,9,658.0,1,False
14311,300,-1,49,191.0,1,False
14335,1240,-1,32,621.0,1,False
14336,2959,-1,11,539.0,1,False
14337,1387,-1,49,545.0,1,False
14338,1345,-1,49,177.0,1,False
14339,1219,-1,49,418.0,1,False
14340,1295,-1,26,77.0,0,False
14341,2664,-1,13,178.0,1,False
14342,1397,-1,2,21.0,0,False
14343,830,-1,24,103.0,0,False
14344,1657,-1,7,4.0,0,False
14345,2333,-1,9,188.0,1,False
14346,1391,-1,20,311.0,1,False
14347,3005,-1,24,239.0,1,False
14348,28,-1,21,63.0,0,False
14349,2608,-1,1,,0,False
14350,1354,-1,6,76.0,0,False
14351,2573,-1,9,12.0,0,False
14352,534,-1,26,96.0,0,False
14353,1475,-1,3,32.0,0,False
14354,916,-1,2,133.0,0,False
14355,307,-1,10,64.0,0,False
14356,707,-1,18,70.0,0,False
14357,2964,-1,2,2.0,0,False
14360,1923,-1,30,417.0,1,False
14361,3623,-1,9,515.0,1,False
14362,345,-1,49,147.0,1,False
14363,538,-1,1,96.0,0,False
14364,1173,-1,27,65.0,0,False
14365,3706,-1,5,135.0,0,False
14366,3701,-1,7,140.0,1,False
14367,3421,-1,1,397.0,1,False
14368,2019,-1,2,159.0,1,False
14369,3158,-1,1,17.0,0,False
14370,3298,-1,3,258.0,1,False
14371,320,-1,12,9.0,0,False
14372,3826,-1,3,158.0,1,False
14373,2505,-1,1,102.0,0,False
14386,3267,-1,49,119.0,0,False
14393,3334,-1,49,143.0,1,False
14394,2676,-1,1,100.0,0,False
14395,3831,-1,1,80.0,0,False
14396,1097,-1,2,752.0,1,False
14397,3505,-1,1,103.0,0,False
14398,1125,-1,1,108.0,0,False
14399,555,-1,4,173.0,1,False
14400,1198,-1,1,754.0,1,False
14401,3101,-1,2,279.0,1,False
14428,2997,-1,14,781.0,1,False
14429,2505,-1,49,102.0,0,False
14430,2795,-1,5,151.0,1,False
14431,1304,-1,41,433.0,1,False
14432,2348,-1,27,89.0,0,False
14433,3088,-1,24,90.0,0,False
14443,426,-1,49,66.0,0,False
14444,2976,-1,5,207.0,1,False
14445,193,-1,28,85.0,0,False
14446,1641,-1,6,357.0,1,False
14447,3450,-1,49,244.0,1,False
14503,1296,-1,49,195.0,1,False
14504,3763,-1,49,212.0,1,False
14505,2234,-1,49,2.0,0,False
14506,3602,-1,49,17.0,0,False
14510,3598,-1,49,77.0,0,False
14513,368,-1,49,220.0,1,False
14514,85,-1,10,53.0,0,False
14515,125,-1,2,77.0,0,False
14516,3752,-1,3,237.0,1,False
14551,2862,-1,49,28.0,0,False
14675,1124,-1,5,117.0,0,False
14676,1041,-1,26,135.0,0,False
14677,2707,-1,30,224.0,1,False
14698,448,-1,48,43.0,0,False
14699,1207,-1,49,304.0,1,False
14703,3146,-1,49,126.0,0,False
14704,3391,-1,49,38.0,0,False
14707,3330,-1,49,29.0,0,False
14708,1186,-1,49,167.0,1,False
14711,1220,-1,48,387.0,1,False
14712,928,-1,49,130.0,0,False
14716,2762,2,10,976.0,1,True
14717,3623,-1,4,515.0,1,False
14718,1277,-1,49,116.0,0,False
14719,2699,-1,3,414.0,1,False
14720,2827,-1,5,123.0,0,False
14721,3173,-1,20,217.0,1,False
14722,3897,-1,3,403.0,1,False
14723,3952,-1,3,153.0,1,False
14724,3317,-1,1,213.0,1,False
14726,800,-1,36,178.0,1,False
14727,2247,-1,10,100.0,0,False
14728,1175,-1,49,91.0,0,False
14729,2186,-1,30,158.0,1,False
14730,3301,-1,5,241.0,1,False
14731,508,-1,37,177.0,1,False
14732,32,-1,4,448.0,1,False
14733,1244,-1,3,242.0,1,False
14734,3827,-1,1,192.0,1,False
14735,2729,-1,4,72.0,0,False
14736,58,-1,2,146.0,1,False
14737,1089,-1,4,436.0,1,False
14782,3452,-1,20,123.0,0,False
14784,3134,-1,27,44.0,0,False
14792,48,-1,49,125.0,0,False
14807,1079,-1,49,381.0,1,False
14808,2355,-1,49,583.0,1,False
14809,1777,-1,49,310.0,1,False
14810,2990,-1,11,98.0,0,False
14811,2269,-1,31,77.0,0,False
14817,593,7,40,837.0,1,True
14818,3513,-1,9,180.0,1,False
14819,1711,-1,14,199.0,1,False
14820,608,9,25,835.0,1,True
14821,206,-1,6,34.0,0,False
14822,2501,-1,7,181.0,1,False
14823,2890,-1,1,308.0,1,False
14826,2401,-1,49,110.0,0,False
14827,3089,-1,17,86.0,0,False
14828,3451,-1,14,105.0,0,False
14829,1947,-1,3,274.0,1,False
14830,1998,-1,32,35.0,0,False
14831,745,-1,2,207.0,1,False
14842,1307,-1,33,520.0,1,False
14843,2002,-1,49,237.0,1,False
14844,2918,-1,49,468.0,1,False
14845,1687,-1,49,99.0,0,False
14851,2628,-1,49,798.0,1,False
14861,552,-1,49,133.0,0,False
14863,1676,-1,49,352.0,1,False
14864,3358,-1,43,125.0,0,False
14865,364,-1,6,386.0,1,False
14866,2433,-1,49,224.0,1,False
14867,1213,-1,5,525.0,1,False
14868,2747,-1,49,102.0,0,False
14880,1357,-1,49,174.0,1,False
14881,1964,-1,41,92.0,0,False
14882,2386,-1,49,17.0,0,False
14883,2778,-1,49,12.0,0,False
14884,3724,-1,3,62.0,0,False
14887,2987,-1,49,658.0,1,False
14929,540,-1,8,68.0,0,False
14930,1248,-1,19,154.0,1,False
14931,592,-1,49,401.0,1,False
15019,1674,-1,49,316.0,1,False
15020,1480,-1,5,80.0,0,False
15021,3791,-1,6,148.0,1,False
15035,1248,-1,27,154.0,1,False
15036,2019,-1,28,159.0,1,False
15037,1391,-1,28,311.0,1,False
15044,1862,-1,49,72.0,0,False
15045,1285,-1,34,214.0,1,False
15047,3712,-1,49,94.0,0,False
15048,3819,-1,10,80.0,0,False
15049,3844,-1,4,141.0,1,False
15050,2976,-1,5,207.0,1,False
15051,3000,-1,16,114.0,0,False
15052,3501,-1,49,74.0,0,False
15053,2631,-1,8,3.0,0,False
15064,2950,-1,49,102.0,0,False
15069,2973,-1,49,131.0,0,False
15087,206,-1,49,34.0,0,False
15088,2959,-1,2,539.0,1,False
15095,160,-1,49,191.0,1,False
15096,3499,-1,12,277.0,1,False
15097,509,-1,18,176.0,1,False
15098,3703,-1,4,262.0,1,False
15106,1484,-1,23,35.0,0,False
15107,178,-1,10,8.0,0,False
15108,111,-1,10,391.0,1,False
15109,1262,-1,16,233.0,1,False
15110,1080,-1,8,313.0,1,False
15111,1256,-1,22,172.0,1,False
15112,2642,-1,49,167.0,1,False
15113,1499,-1,49,129.0,0,False
15129,3470,-1,7,34.0,0,False
15130,3488,-1,49,4.0,0,False
15137,1173,-1,38,65.0,0,False
15151,3287,-1,49,56.0,0,False
15152,2600,-1,49,144.0,1,False
15153,3617,-1,16,179.0,1,False
15154,193,-1,49,85.0,0,False
15160,357,-1,49,391.0,1,False
15175,1252,-1,49,361.0,1,False
15176,2303,-1,49,92.0,0,False
15183,3740,-1,40,158.0,1,False
15184,1951,-1,49,70.0,0,False
15185,1081,-1,14,128.0,0,False
15186,2329,-1,11,208.0,1,False
15213,2439,-1,29,58.0,0,False
15215,3527,-1,49,363.0,1,False
15216,3081,-1,32,392.0,1,False
15217,3809,-1,2,270.0,1,False
15218,3316,-1,8,125.0,0,False
15219,172,-1,49,154.0,1,False
15220,1923,-1,34,417.0,1,False
15221,3745,-1,1,218.0,1,False
15222,1845,-1,2,77.0,0,False
15242,597,-1,41,374.0,1,False
15265,2997,-1,46,781.0,1,False
15266,3168,-1,3,150.0,1,False
15267,919,-1,28,564.0,1,False
15268,1729,-1,11,202.0,1,False
15269,3089,-1,2,86.0,0,False
15270,2362,-1,3,13.0,0,False
15282,3105,-1,49,197.0,1,False
15283,2000,-1,17,446.0,1,False
15284,215,-1,12,45.0,0,False
15285,1230,-1,1,430.0,1,False
15286,3566,-1,49,119.0,0,False
15287,3793,-1,1,562.0,1,False
15288,293,-1,49,271.0,1,False
15289,3167,-1,34,46.0,0,False
15324,1078,-1,49,119.0,0,False
15325,3082,-1,22,277.0,1,False
15326,3578,-1,39,750.0,1,False
15347,2858,1,49,1217.0,1,True
15348,2617,-1,49,308.0,1,False
15359,1301,-1,30,110.0,0,False
15446,1680,-1,49,160.0,1,False
15455,733,-1,49,391.0,1,False
15462,3745,-1,49,218.0,1,False
15463,1670,-1,36,17.0,0,False
15464,1595,-1,19,18.0,0,False
15474,2724,-1,49,280.0,1,False
15475,1681,-1,49,46.0,0,False
15478,3095,-1,49,161.0,1,False
15495,1747,-1,49,266.0,1,False
15503,2167,-1,49,212.0,1,False
15504,3515,-1,3,88.0,0,False
15505,3247,-1,49,216.0,1,False
15507,1300,-1,49,97.0,0,False
15508,1254,-1,49,139.0,1,False
15509,1875,-1,49,39.0,0,False
15514,587,-1,31,361.0,1,False
15516,3238,-1,13,97.0,0,False
15517,3733,-1,6,97.0,0,False
15518,2544,-1,5,5.0,0,False
15519,3160,-1,2,428.0,1,False
15523,3358,-1,35,125.0,0,False
15528,3623,-1,32,515.0,1,False
15530,3735,-1,37,157.0,1,False
15531,2716,-1,7,735.0,1,False
15532,1680,-1,3,160.0,1,False
15533,3948,-1,13,336.0,1,False
15534,176,-1,18,50.0,0,False
15535,1090,-1,1,415.0,1,False
15536,1676,-1,18,352.0,1,False
15537,2259,-1,28,65.0,0,False
15538,2728,-1,21,122.0,0,False
15539,555,-1,8,173.0,1,False
15540,2616,-1,49,194.0,1,False
15541,318,-1,14,708.0,1,False
15542,3101,-1,35,279.0,1,False
15543,373,-1,6,84.0,0,False
15551,2145,-1,28,210.0,1,False
15569,1562,-1,49,188.0,1,False
15570,3534,-1,3,212.0,1,False
15571,110,-1,49,768.0,1,False
15572,3744,-1,2,164.0,1,False
15573,1541,-1,49,79.0,0,False
15574,1077,-1,49,211.0,1,False
15575,3100,-1,3,192.0,1,False
15576,1265,-1,2,735.0,1,False
15577,1393,-1,28,427.0,1,False
15578,2926,-1,49,121.0,0,False
15588,3146,-1,20,126.0,0,False
15601,3536,-1,32,184.0,1,False
15602,3481,-1,1,527.0,1,False
15603,296,-1,15,726.0,1,False
15605,3717,-1,49,240.0,1,False
15606,2719,-1,2,183.0,1,False
15607,3623,-1,3,515.0,1,False
15608,3683,-1,1,174.0,1,False
15609,3452,-1,2,123.0,0,False
15610,144,-1,49,149.0,1,False
15611,3299,-1,49,69.0,0,False
15612,3354,-1,13,314.0,1,False
15613,3948,-1,4,336.0,1,False
15625,266,-1,35,264.0,1,False
15628,3700,-1,49,61.0,0,False
15629,1395,-1,49,95.0,0,False
15630,1210,4,7,897.0,1,True
15641,110,-1,49,768.0,1,False
15645,2710,-1,46,480.0,1,False
15654,1573,-1,49,417.0,1,False
15655,47,-1,39,417.0,1,False
15656,3082,-1,3,277.0,1,False
15657,318,-1,1,708.0,1,False
15658,3190,-1,2,62.0,0,False
15659,3181,-1,3,47.0,0,False
15694,3254,-1,49,147.0,1,False
15695,1285,-1,9,214.0,1,False
15696,3661,-1,28,26.0,0,False
15697,2389,-1,45,97.0,0,False
15705,2336,-1,49,320.0,1,False
15706,196,-1,49,174.0,1,False
15739,3053,-1,41,128.0,0,False
15740,3000,-1,4,114.0,0,False
15741,3783,-1,1,87.0,0,False
15742,3793,-1,4,562.0,1,False
15743,3825,-1,2,90.0,0,False
15744,3578,-1,3,750.0,1,False
15745,3701,-1,11,140.0,1,False
15746,1306,-1,37,34.0,0,False
15747,1544,-1,25,453.0,1,False
15753,2655,-1,7,15.0,0,False
15754,3130,-1,49,41.0,0,False
15755,2763,-1,16,413.0,1,False
15765,2889,-1,31,101.0,0,False
15766,1584,-1,49,439.0,1,False
15767,1187,-1,16,42.0,0,False
15768,3871,-1,46,113.0,0,False
15769,2626,-1,1,12.0,0,False
15772,1374,-1,49,412.0,1,False
15773,3263,-1,49,206.0,1,False
15786,3706,-1,49,135.0,0,False
15787,3365,-1,9,88.0,0,False
15788,1379,-1,49,102.0,0,False
15790,2628,-1,49,798.0,1,False
15791,1206,-1,44,407.0,1,False
15792,1224,-1,49,129.0,0,False
15809,2391,-1,28,241.0,1,False
15826,1946,-1,49,58.0,0,False
15829,3155,-1,20,122.0,0,False
15830,3104,-1,19,190.0,1,False
15831,342,-1,1,145.0,1,False
15832,3175,-1,3,608.0,1,False
15833,2081,-1,26,333.0,1,False
15834,1343,-1,1,221.0,1,False
15835,3623,-1,15,515.0,1,False
15836,2609,-1,44,22.0,0,False
15837,2014,-1,2,60.0,0,False
15838,2968,-1,4,284.0,1,False
15839,1254,-1,40,139.0,1,False
15840,3785,-1,28,264.0,1,False
15841,3551,-1,9,125.0,0,False
15842,480,5,4,891.0,1,True
15843,1213,-1,4,525.0,1,False
15844,32,-1,6,448.0,1,False
15845,1939,-1,9,62.0,0,False
15846,2617,-1,13,308.0,1,False
15847,1293,-1,13,199.0,1,False
15848,2321,-1,2,327.0,1,False
15849,3624,-1,2,305.0,1,False
15850,1573,-1,9,417.0,1,False
15851,3753,-1,2,527.0,1,False
15852,2763,-1,1,413.0,1,False
15853,3685,-1,45,166.0,1,False
15854,3725,-1,1,36.0,0,False
15855,2712,-1,21,349.0,1,False
15856,3198,-1,6,99.0,0,False
15877,3489,-1,49,233.0,1,False
15878,333,-1,49,124.0,0,False
15883,1307,-1,49,520.0,1,False
15884,996,-1,7,64.0,0,False
15886,2028,-1,49,796.0,1,False
15938,1704,-1,44,478.0,1,False
15943,1753,-1,42,61.0,0,False
15944,2391,-1,37,241.0,1,False
15945,914,-1,49,251.0,1,False
15946,3129,-1,49,106.0,0,False
15947,1552,-1,49,290.0,1,False
15948,3824,-1,6,45.0,0,False
15985,3712,-1,19,94.0,0,False
15988,3263,-1,49,206.0,1,False
15989,2959,-1,2,539.0,1,False
15990,72,-1,26,26.0,0,False
15991,1206,-1,49,407.0,1,False
15992,1951,-1,28,70.0,0,False
15993,594,-1,3,254.0,1,False
15994,2774,-1,5,20.0,0,False
15995,3693,-1,49,43.0,0,False
16021,2371,-1,8,184.0,1,False
16022,2253,-1,49,149.0,1,False
16023,1345,-1,49,177.0,1,False
16042,356,-1,4,740.0,1,False
16043,1208,-1,31,409.0,1,False
16044,334,-1,24,30.0,0,False
16106,3325,-1,49,59.0,0,False
16111,1265,-1,49,735.0,1,False
16112,2987,-1,49,658.0,1,False
16150,3355,-1,36,128.0,0,False
16154,2966,-1,49,141.0,1,False
16194,2268,-1,17,324.0,1,False
16195,2916,-1,14,556.0,1,False
16196,3565,-1,2,110.0,0,False
16197,2791,-1,31,576.0,1,False
16246,2353,-1,23,264.0,1,False
16286,2987,-1,49,658.0,1,False
16287,356,-1,28,740.0,1,False
16288,908,-1,2,429.0,1,False
16289,1721,-1,25,529.0,1,False
16290,3083,-1,1,142.0,1,False
16291,804,-1,1,83.0,0,False
16292,3326,-1,1,63.0,0,False
16332,2943,-1,26,61.0,0,False
16406,1446,-1,49,63.0,0,False
16444,2701,-1,38,360.0,1,False
16445,3366,-1,49,77.0,0,False
16446,1953,-1,49,233.0,1,False
16447,2746,-1,49,270.0,1,False
16448,2431,-1,5,181.0,1,False
16449,3675,-1,21,99.0,0,False
16492,2970,-1,49,33.0,0,False
16496,32,-1,49,448.0,1,False
16497,3868,-1,16,217.0,1,False
16542,2355,-1,49,583.0,1,False
16547,1304,-1,10,433.0,1,False
16548,2012,-1,15,387.0,1,False
16582,541,-1,33,529.0,1,False
16583,3512,-1,24,200.0,1,False
16586,2706,-1,49,514.0,1,False
16587,1772,-1,20,83.0,0,False
16620,322,-1,49,45.0,0,False
16621,1,-1,49,655.0,1,False
16622,160,-1,49,191.0,1,False
16627,1588,-1,3,110.0,0,False
16628,2582,-1,49,14.0,0,False
16629,2718,-1,49,118.0,0,False
16630,1274,-1,49,125.0,0,False
16631,2995,-1,33,126.0,0,False
16632,2420,-1,9,173.0,1,False
16633,436,-1,3,45.0,0,False
16634,169,-1,18,40.0,0,False
16635,1218,-1,49,69.0,0,False
16636,3593,-1,3,137.0,0,False
16637,473,-1,1,63.0,0,False
16638,2572,-1,1,233.0,1,False
16659,3160,-1,49,428.0,1,False
16660,2006,-1,49,296.0,1,False
16663,824,-1,49,11.0,0,False
16665,1508,-1,33,8.0,0,False
16666,1453,-1,49,59.0,0,False
16667,3238,-1,19,97.0,0,False
16674,2759,-1,43,146.0,1,False
16675,1073,-1,49,445.0,1,False
16676,2706,-1,49,514.0,1,False
16682,2953,-1,49,135.0,0,False
16684,2907,-1,39,80.0,0,False
16685,858,-1,44,686.0,1,False
16689,1373,-1,49,195.0,1,False
16690,3755,-1,1,403.0,1,False
16691,3751,-1,1,533.0,1,False
16724,2694,-1,49,286.0,1,False
16735,1381,-1,49,106.0,0,False
16736,2028,-1,19,796.0,1,False
16740,1213,-1,6,525.0,1,False
16741,3706,-1,49,135.0,0,False
16742,3437,-1,49,7.0,0,False
16743,1573,-1,49,417.0,1,False
16744,2861,-1,6,117.0,0,False
16745,3717,-1,2,240.0,1,False
16746,3007,-1,4,119.0,0,False
16747,3298,-1,9,258.0,1,False
16748,2731,-1,4,53.0,0,False
16819,523,-1,49,37.0,0,False
16820,2657,-1,3,400.0,1,False
16821,265,-1,46,250.0,1,False
16833,3520,-1,49,9.0,0,False
16834,3157,-1,49,203.0,1,False
16838,161,-1,44,247.0,1,False
16839,1722,-1,49,255.0,1,False
16840,3270,-1,49,75.0,0,False
16841,3477,-1,49,65.0,0,False
16842,435,-1,49,187.0,1,False
16843,1721,-1,7,529.0,1,False
16844,1092,-1,2,276.0,1,False
16845,1977,-1,25,61.0,0,False
16846,1639,-1,9,301.0,1,False
16859,3082,-1,49,277.0,1,False
16860,2396,10,12,830.0,1,True
16863,2012,-1,49,387.0,1,False
16866,1097,-1,37,752.0,1,False
16868,707,-1,49,70.0,0,False
16869,527,-1,4,738.0,1,False
16870,1513,-1,49,289.0,1,False
16889,1258,-1,49,372.0,1,False
16890,262,-1,5,59.0,0,False
16891,1654,-1,6,27.0,0,False
16892,1387,-1,4,545.0,1,False
16898,26,-1,49,36.0,0,False
16899,2961,-1,3,121.0,0,False
16900,2641,-1,49,231.0,1,False
16901,1064,-1,36,80.0,0,False
16902,378,-1,20,48.0,0,False
16903,1013,-1,13,83.0,0,False
16904,3156,-1,2,125.0,0,False
16905,468,-1,1,108.0,0,False
16906,1735,-1,3,80.0,0,False
16908,2763,-1,49,413.0,1,False
16909,2706,-1,11,514.0,1,False
16926,2763,-1,49,413.0,1,False
16935,150,-1,27,408.0,1,False
16939,3706,-1,35,135.0,0,False
16940,1189,-1,12,95.0,0,False
16941,2289,-1,19,258.0,1,False
16945,1272,-1,49,205.0,1,False
16968,839,-1,49,52.0,0,False
17008,318,-1,23,708.0,1,False
17013,1094,-1,39,376.0,1,False
17016,778,-1,49,225.0,1,False
17027,2012,-1,49,387.0,1,False
17091,3489,-1,30,233.0,1,False
17092,317,-1,49,203.0,1,False
17093,3785,-1,3,264.0,1,False
17094,2599,-1,1,499.0,1,False
17095,1391,-1,16,311.0,1,False
17096,1200,-1,49,481.0,1,False
17097,1676,-1,1,352.0,1,False
17098,3593,-1,2,137.0,0,False
17104,2987,-1,49,658.0,1,False
17107,2700,-1,49,429.0,1,False
17108,3550,-1,49,44.0,0,False
17109,383,-1,49,84.0,0,False
17110,3635,-1,9,133.0,0,False
17111,515,-1,49,138.0,1,False
17112,3180,-1,2,26.0,0,False
17113,751,-1,4,5.0,0,False
17114,3819,-1,2,80.0,0,False
17115,2359,-1,2,218.0,1,False
17116,3753,-1,4,527.0,1,False
17117,338,-1,49,75.0,0,False
17118,1207,-1,1,304.0,1,False
17119,1682,-1,10,307.0,1,False
17120,369,-1,6,15.0,0,False
17121,3836,-1,2,116.0,0,False
17122,151,-1,35,165.0,1,False
17123,3769,-1,2,60.0,0,False
17124,1047,-1,2,93.0,0,False
17125,2253,-1,2,149.0,1,False
17126,3524,-1,4,145.0,1,False
17127,3787,-1,1,32.0,0,False
17128,3105,-1,10,197.0,1,False
17129,2641,-1,7,231.0,1,False
17130,2952,-1,3,58.0,0,False
17131,3491,-1,2,10.0,0,False
17132,2983,-1,1,22.0,0,False
17133,2458,-1,6,44.0,0,False
17134,3935,-1,1,8.0,0,False
17135,2752,-1,13,55.0,0,False
17136,3385,-1,5,47.0,0,False
17137,3395,-1,2,12.0,0,False
17138,3536,-1,2,184.0,1,False
17139,3704,-1,4,211.0,1,False
17140,3889,-1,2,62.0,0,False
17141,3028,-1,7,40.0,0,False
17142,1207,-1,12,304.0,1,False
17143,1609,-1,17,23.0,0,False
17144,2890,-1,9,308.0,1,False
17145,1197,-1,3,671.0,1,False
17150,2089,-1,49,67.0,0,False
17163,1923,-1,49,417.0,1,False
17164,2763,-1,2,413.0,1,False
17165,892,-1,2,49.0,0,False
17181,783,-1,16,137.0,0,False
17182,69,-1,21,95.0,0,False
17217,3554,-1,49,55.0,0,False
17223,2021,-1,33,241.0,1,False
17227,126,-1,49,30.0,0,False
17228,3703,-1,43,262.0,1,False
17229,3006,-1,3,286.0,1,False
17286,1092,-1,49,276.0,1,False
17308,1721,-1,23,529.0,1,False
17309,788,-1,28,329.0,1,False
17310,1644,-1,7,179.0,1,False
17311,2596,-1,26,48.0,0,False
17312,736,-1,28,361.0,1,False
17317,1562,-1,49,188.0,1,False
17318,1747,-1,49,266.0,1,False
17365,3082,-1,25,277.0,1,False
17366,2719,-1,49,183.0,1,False
17367,1590,-1,49,149.0,1,False
17374,783,-1,49,137.0,0,False
17413,3350,-1,47,40.0,0,False
17417,170,-1,15,99.0,0,False
17418,2706,-1,49,514.0,1,False
17419,1288,-1,16,338.0,1,False
17420,3889,-1,6,62.0,0,False
17421,780,-1,8,594.0,1,False
17422,32,-1,10,448.0,1,False
17423,1136,-1,2,523.0,1,False
17424,3897,-1,1,403.0,1,False
17425,1265,-1,14,735.0,1,False
17426,2826,-1,6,226.0,1,False
17427,2599,-1,2,499.0,1,False
17428,1307,-1,49,520.0,1,False
17429,3300,-1,9,209.0,1,False
17463,110,-1,18,768.0,1,False
17464,3359,-1,3,151.0,1,False
17465,3438,-1,4,155.0,1,False
17466,1201,-1,49,234.0,1,False
17467,1028,-1,5,339.0,1,False
17468,380,-1,22,411.0,1,False
17469,2352,-1,17,237.0,1,False
17470,2324,-1,1,390.0,1,False
17471,2639,-1,1,64.0,0,False
17472,2858,1,1,1217.0,1,True
17473,3683,-1,1,174.0,1,False
17474,1307,-1,1,520.0,1,False
17475,3251,-1,2,79.0,0,False
17476,1721,-1,1,529.0,1,False
17477,2918,-1,3,468.0,1,False
17486,1198,-1,29,754.0,1,False
17487,3578,-1,49,750.0,1,False
17488,937,-1,49,17.0,0,False
17489,289,-1,49,53.0,0,False
17490,3675,-1,12,99.0,0,False
17491,2051,-1,49,24.0,0,False
17494,3490,-1,49,7.0,0,False
17495,477,-1,44,58.0,0,False
17496,2022,-1,1,80.0,0,False
17497,528,-1,13,24.0,0,False
17516,3310,-1,37,17.0,0,False
17517,2028,-1,24,796.0,1,False
17518,1907,-1,49,173.0,1,False
17519,1370,-1,6,313.0,1,False
17529,3386,-1,49,238.0,1,False
17530,2150,-1,49,203.0,1,False
17537,3578,-1,49,750.0,1,False
17538,1257,-1,49,120.0,0,False
17539,198,-1,49,166.0,1,False
17540,2253,-1,49,149.0,1,False
17541,3081,-1,2,392.0,1,False
17542,1792,-1,16,146.0,1,False
17543,3717,-1,2,240.0,1,False
17545,512,-1,49,49.0,0,False
17546,2027,-1,39,38.0,0,False
17547,2273,-1,2,185.0,1,False
17548,2712,-1,10,349.0,1,False
17549,3745,-1,10,218.0,1,False
17550,2882,-1,10,56.0,0,False
17552,2393,-1,49,247.0,1,False
17553,2016,-1,49,37.0,0,False
17554,3635,-1,49,133.0,0,False
17555,3564,-1,21,51.0,0,False
17562,2657,-1,49,400.0,1,False
17563,1089,-1,49,436.0,1,False
17564,813,-1,2,20.0,0,False
17565,2391,-1,3,241.0,1,False
17566,356,-1,2,740.0,1,False
17572,3113,-1,49,200.0,1,False
17580,2027,-1,5,38.0,0,False
17581,2762,2,20,976.0,1,True
17608,3268,-1,49,75.0,0,False
17609,2600,-1,49,144.0,1,False
17610,2862,-1,49,28.0,0,False
17611,3102,-1,49,69.0,0,False
17612,3635,-1,3,133.0,0,False
17613,3783,-1,3,87.0,0,False
17614,3706,-1,4,135.0,0,False
17622,2987,-1,22,658.0,1,False
17628,3134,-1,40,44.0,0,False
17629,1344,-1,32,113.0,0,False
